dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
White Wine Quality,98902,11,1.0,1924,3,0.0057172557172557,0.2727272727272727,641.3333333333334,0.0027964205816554,0.9090909090909092,0.0,0.0559479839611629,0.0,0.0,1.018315209543464,1.0,0.9261360691765856,inf,"[0.6213165521621704, 0.6180645227432251, 0.6229382753372192, 0.6229404807090759, 0.6261288523674011]","[0.6215851306915283, 0.6215824484825134, 0.6215818524360657, 0.6215839982032776, 0.6215839982032776]","[0.6213114857673645, 0.6180620193481445, 0.622936487197876, 0.6229369044303894, 0.6261249780654907]","[0.6215795874595642, 0.621579110622406, 0.6215791702270508, 0.6215799450874329, 0.6215795874595642]","[0.6213138103485107, 0.6180654764175415, 0.6229409575462341, 0.622937798500061, 0.6261287927627563]","[0.6215839982032776, 0.621584951877594, 0.6215861439704895, 0.6215821504592896, 0.6215840578079224]","[0.6213071346282959, 0.6180577278137207, 0.6229314208030701, 0.6229314208030701, 0.6261201500892639]","[0.621575117111206, 0.6215750575065613, 0.6215745806694031, 0.6215745806694031, 0.6215745806694031]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.6217700242996216, 0.6184927225112915, 0.6233784556388855, 0.62338787317276, 0.6266158223152161]","[0.6220381259918213, 0.6220055222511292, 0.6220236420631409, 0.6220335364341736, 0.6220770478248596]","[0.8433975577354431, 0.8408282995223999, 0.8446750044822693, 0.8446715474128723, 0.8471744656562805]","[0.8436192870140076, 0.8436260223388672, 0.8436204195022583, 0.8436204791069031, 0.8436261415481567]","[0.6213157773017883, 0.618062436580658, 0.6229388117790222, 0.6229395866394043, 0.6261267066001892]","[0.6215841770172119, 0.6215803027153015, 0.6215822696685791, 0.6215832233428955, 0.6215816736221313]","[0.6213067173957825, 0.6180573105812073, 0.6229314208030701, 0.6229314208030701, 0.6261201500892639]","[0.6215745806694031, 0.6215745806694031, 0.6215745806694031, 0.6215745806694031, 0.6215745806694031]",weight_perturbation,weight_perturbation
White Wine Quality,23673,9,1.0,3961,7,0.0022721534965917,0.7777777777777778,565.8571428571429,0.0027964205816554,1.0,0.0273421508628217,0.1057057891822088,0.0,0.0,1.0487503299171457,1.0,3.36897789444492,inf,"[1.5353291034698486, 1.5378471612930298, 1.5407776832580566, 1.5445419549942017, 1.566637396812439]","[1.6184134483337402, 1.6197751760482788, 1.6207778453826904, 1.6260731220245361, 1.6148370504379272]","[1.533919095993042, 1.5188477039337158, 1.5100739002227783, 1.5377190113067627, 1.5294290781021118]","[1.6114635467529297, 1.622765064239502, 1.6249454021453857, 1.6219292879104614, 1.6339592933654785]","[1.571357011795044, 1.576365351676941, 1.5766541957855225, 1.589941143989563, 1.5859479904174805]","[1.6090224981307983, 1.6195114850997925, 1.6188933849334717, 1.6192837953567505, 1.6149336099624634]","[1.719879150390625, 1.5760681629180908, 1.7183040380477905, 1.5858402252197266, 1.5979282855987549]","[1.6710976362228394, 1.6273022890090942, 1.6710988283157349, 1.6083401441574097, 1.6090043783187866]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9461215734481812, 1.9467898607254028, 1.942983627319336, 1.947511911392212, 1.9451879262924194]","[1.5817537307739258, 1.5677989721298218, 1.581088900566101, 1.567459225654602, 1.5823932886123657]","[1.6075290441513062, 1.6221885681152344, 1.607143759727478, 1.619525671005249, 1.6025183200836182]","[1.9217267036437988, 1.9231321811676025, 1.9214400053024292, 1.9225889444351196, 1.9221206903457642]","[1.9157626628875732, 1.916641116142273, 1.9156707525253296, 1.9162176847457886, 1.9159643650054932]","[1.5318081378936768, 1.5431692600250244, 1.5444223880767822, 1.5450652837753296, 1.5598870515823364]","[1.6119372844696045, 1.618921160697937, 1.6209036111831665, 1.6098040342330933, 1.6043834686279297]","[1.7198814153671265, 1.7344828844070435, 1.8678687810897827, 1.7424565553665161, 1.722818374633789]","[1.671096682548523, 1.671096682548523, 1.8879945278167725, 1.7163302898406982, 1.671096682548523]",SMOTE,prune
White Wine Quality,22622,6,1.0,3961,7,0.0015147689977278,1.1666666666666667,565.8571428571429,0.0027964205816554,1.0,0.0195490842163152,0.0563179204812094,0.0,0.0,1.0370176116285914,1.0,7.581835622451763,inf,"[1.5608680248260498, 1.6056077480316162, 1.5778772830963135, 1.5719773769378662, 1.6119532585144043]","[1.6502113342285156, 1.6357264518737793, 1.6540911197662354, 1.6626733541488647, 1.6372498273849487]","[1.5909993648529053, 1.5799449682235718, 1.5846997499465942, 1.5586084127426147, 1.5839062929153442]","[1.6634364128112793, 1.6489278078079224, 1.660328984260559, 1.6571372747421265, 1.685794711112976]","[1.6131213903427124, 1.6185358762741089, 1.6262669563293457, 1.6134740114212036, 1.6144331693649292]","[1.6458724737167358, 1.6335861682891846, 1.646102786064148, 1.6449800729751587, 1.6391960382461548]","[1.7293537855148315, 1.717121958732605, 1.7258020639419556, 1.720450758934021, 1.7216356992721558]","[1.6786648035049438, 1.6786675453186035, 1.6786651611328125, 1.6786659955978394, 1.678665041923523]","[-0.0, -0.0, -0.0, inf, inf]","[1.9476566314697266, 1.9448082447052002, 1.9448933601379395, inf, inf]","[1.6103105545043945, 1.6111572980880737, 1.6222535371780396, 1.6183189153671265, 1.612705945968628]","[1.6440671682357788, 1.6283639669418335, 1.6500482559204102, 1.639673113822937, 1.6392626762390137]","[1.9224441051483154, 1.9210398197174072, 1.922231674194336, 1.9216365814208984, 1.9217772483825684]","[1.9180209636688232, 1.9172649383544922, 1.9177019596099854, 1.9173688888549805, 1.9174336194992065]","[1.552594780921936, 1.5607237815856934, 1.6210181713104248, 1.5720007419586182, 1.5697088241577148]","[1.6390856504440308, 1.6431852579116821, 1.6577816009521484, 1.6321444511413574, 1.6462020874023438]","[1.855635166168213, 1.8623439073562622, 1.7258009910583496, 1.8644359111785889, 1.8656193017959595]","[1.8955607414245605, 1.8955607414245605, 1.6786630153656006, 1.8955607414245605, 1.8955607414245605]",weight_normalisation,prune
White Wine Quality,96186,8,1.0,3961,7,0.0020196919969704,0.875,565.8571428571429,0.0027964205816554,0.875,0.0053233071388554,0.1287100276995891,0.0,0.0,1.0451473965087026,1.0,4.298149639254676,inf,"[1.5390156507492065, 1.534156084060669, 1.5766165256500244, 1.5494072437286377, 1.5480425357818604]","[1.6066725254058838, 1.6347557306289673, 1.6231392621994019, 1.6295636892318726, 1.627116322517395]","[1.5175018310546875, 1.513389229774475, 1.5271718502044678, 1.523544192314148, 1.5157533884048462]","[1.618613839149475, 1.641034722328186, 1.6393113136291504, 1.6449792385101318, 1.6405954360961914]","[1.581577181816101, 1.5722168684005737, 1.584367275238037, 1.5776357650756836, 1.5782538652420044]","[1.6097549200057983, 1.6204853057861328, 1.6244972944259644, 1.6194117069244385, 1.6389001607894897]","[1.7234340906143188, 1.7179094552993774, 1.7155416011810303, 1.7236084938049316, 1.5585551261901855]","[1.6950576305389404, 1.69505774974823, 1.6950578689575195, 1.6950576305389404, 1.6334080696105957]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9475706815719604, 1.9436414241790771, 1.9465510845184326, 1.9443786144256592, 1.9482812881469727]","[1.5764410495758057, 1.5713026523590088, 1.5650936365127563, 1.6439107656478882, 1.566892385482788]","[1.6159812211990356, 1.6271027326583862, 1.623457908630371, 1.6380681991577148, 1.6181018352508545]","[1.9219223260879517, 1.9213039875030518, 1.9211703538894653, 1.9221824407577515, 1.9206873178482056]","[1.9189695119857788, 1.9188470840454102, 1.9187395572662354, 1.9189528226852417, 1.9187140464782715]","[1.5272743701934814, 1.537455439567566, 1.587783694267273, 1.541628360748291, 1.5482462644577026]","[1.6155240535736084, 1.6392062902450562, 1.6306060552597046, 1.6312365531921387, 1.6342991590499878]","[1.7234331369400024, 1.717908263206482, 1.870631217956543, 1.865224838256836, 1.8656193017959595]","[1.6950563192367554, 1.6950563192367554, 1.881689429283142, 1.881689429283142, 1.881689429283142]",SMOTE,dropout
White Wine Quality,2691,8,1.0,3961,7,0.0020196919969704,0.875,565.8571428571429,0.0027964205816554,0.875,0.0,0.1624558166626757,0.0,0.0,1.0589767166591462,1.0,3.082769935644763,inf,"[1.5667827129364014, 1.557961106300354, 1.551772952079773, 1.5489082336425781, 1.5629549026489258]","[1.6485710144042969, 1.6462211608886719, 1.6517058610916138, 1.6459145545959473, 1.6597410440444946]","[1.5317338705062866, 1.537900447845459, 1.5386451482772827, 1.5398573875427246, 1.549696445465088]","[1.6473133563995361, 1.6638543605804443, 1.6716117858886719, 1.6574304103851318, 1.6519454717636108]","[1.5934356451034546, 1.584308385848999, 1.5887391567230225, 1.586254358291626, 1.5949186086654663]","[1.6481289863586426, 1.6436550617218018, 1.6575452089309692, 1.6621109247207642, 1.6680399179458618]","[1.6196545362472534, 1.7108060121536255, 1.640512466430664, 1.6261204481124878, 1.717297077178955]","[1.6497046947479248, 1.7152338027954102, 1.6441599130630493, 1.6613430976867676, 1.7152341604232788]","[-0.0, inf, inf, inf, inf]","[1.947850227355957, inf, inf, inf, inf]","[1.5782861709594727, 1.5814932584762573, 1.591752290725708, 1.5670970678329468, 1.6109319925308228]","[1.6598742008209229, 1.6573691368103027, 1.6620268821716309, 1.6525121927261353, 1.6442941427230835]","[1.9203424453735352, 1.9203481674194336, 1.92196786403656, 1.9199026823043823, 1.9216368198394775]","[1.921222448348999, 1.9212031364440918, 1.9212019443511963, 1.9212201833724976, 1.9211732149124146]","[1.5588936805725098, 1.5455043315887451, 1.5697815418243408, 1.5497822761535645, 1.564629316329956]","[1.6616300344467163, 1.6522504091262817, 1.6463147401809692, 1.6594032049179077, 1.6599098443984985]","[1.8627386093139648, 1.7108049392700195, 1.8651063442230225, 1.7066450119018555, 1.7172956466674805]","[1.8753842115402222, 1.7152328491210938, 1.8753842115402222, 1.7152328491210938, 1.7152328491210938]",batch_normalisation,normal
White Wine Quality,80424,9,1.0,3961,7,0.0022721534965917,0.7777777777777778,565.8571428571429,0.0027964205816554,0.8888888888888888,0.0114277724454394,0.1524088558278435,0.0,0.0,1.0487924141482827,1.0,3.3652978594372582,inf,"[1.5417556762695312, 1.5556495189666748, 1.548368215560913, 1.549986720085144, 1.5211690664291382]","[1.6579229831695557, 1.6369473934173584, 1.6404436826705933, 1.6358304023742676, 1.6457464694976807]","[1.507798671722412, 1.5154409408569336, 1.5143394470214844, 1.5169161558151245, 1.5058872699737549]","[1.6586637496948242, 1.6700797080993652, 1.6911815404891968, 1.646403431892395, 1.6500784158706665]","[1.570854902267456, 1.591924786567688, 1.572278380393982, 1.5769233703613281, 1.5713568925857544]","[1.659450888633728, 1.644008755683899, 1.6538525819778442, 1.640589952468872, 1.6547168493270874]","[1.6327106952667236, 1.706070065498352, 1.7104108333587646, 1.708618402481079, 1.55558443069458]","[1.653895378112793, 1.7341492176055908, 1.734148383140564, 1.7341493368148804, 1.6440519094467163]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9446028470993042, 1.947769284248352, 1.948664903640747, 1.9444221258163452, 1.9434218406677246]","[1.5640933513641357, 1.579909324645996, 1.5633469820022583, 1.5916330814361572, 1.5663646459579468]","[1.6617763042449951, 1.6427193880081177, 1.6439909934997559, 1.6462719440460205, 1.6503220796585083]","[1.9205412864685059, 1.9199838638305664, 1.9205294847488403, 1.9204912185668945, 1.9199599027633667]","[1.923363447189331, 1.9235713481903076, 1.92339026927948, 1.9235363006591797, 1.9234917163848877]","[1.5341769456863403, 1.5376384258270264, 1.5206027030944824, 1.53883957862854, 1.5342406034469604]","[1.6524118185043335, 1.644277572631836, 1.653993010520935, 1.6503851413726807, 1.6485517024993896]","[1.7119888067245483, 1.7060692310333252, 1.710410237312317, 1.7086173295974731, 1.707828402519226]","[1.734148383140564, 1.734148383140564, 1.734148383140564, 1.734148383140564, 1.734148383140564]",SMOTE,normal
White Wine Quality,81261,11,1.0,618,7,0.017799352750809,0.6363636363636364,88.28571428571429,0.003584229390681,0.8181818181818182,0.0,0.1468366256742177,0.0,0.0,1.0620101153444323,1.0,1.8289143408592463,inf,"[1.4823192358016968, 1.5372109413146973, 1.5095539093017578, 1.5371984243392944, 1.550399899482727]","[1.6545547246932983, 1.6125797033309937, 1.6167147159576416, 1.589741826057434, 1.6565741300582886]","[1.4899311065673828, 1.5321094989776611, 1.468881607055664, 1.5115963220596313, 1.5022917985916138]","[1.6544774770736694, 1.6290082931518555, 1.6281518936157227, 1.5966099500656128, 1.646069884300232]","[1.550844669342041, 1.5552983283996582, 1.654343605041504, 1.557188868522644, 1.5770491361618042]","[1.6569527387619019, 1.6358225345611572, 1.6650809049606323, 1.5845568180084229, 1.659654974937439]","[1.7249207496643066, 1.552499532699585, 1.699605941772461, 1.7274519205093384, 1.7336088418960571]","[1.6815574169158936, 1.631787657737732, 1.681558609008789, 1.6815587282180786, 1.681559443473816]","[inf, -0.0, inf, inf, inf]","[inf, 1.9487606287002563, inf, inf, inf]","[1.7211626768112183, 1.7259228229522705, 1.7005542516708374, 1.7235809564590454, 1.727704644203186]","[1.6912583112716675, 1.6830650568008423, 1.682682991027832, 1.6934945583343506, 1.6948915719985962]","[1.9221265316009521, 1.9224802255630493, 1.918391466140747, 1.9224066734313965, 1.9229230880737305]","[1.9180841445922852, 1.9178767204284668, 1.9172449111938477, 1.918236255645752, 1.918673038482666]","[1.49545156955719, 1.5370863676071167, 1.570045828819275, 1.5371854305267334, 1.552682638168335]","[1.6612581014633179, 1.6419286727905273, 1.6324000358581543, 1.627771258354187, 1.6569828987121582]","[1.8590930700302124, 1.724915623664856, 1.6995993852615356, 1.727447271347046, 1.8522908687591553]","[1.9073576927185059, 1.681551218032837, 1.681551218032837, 1.681551218032837, 1.9073576927185059]",batch_normalisation,normal
White Wine Quality,23042,11,1.0,1313,7,0.0083777608530083,0.6363636363636364,187.57142857142856,0.0033726812816188,0.9090909090909092,0.0,0.1595325147050363,0.0,0.0,1.06140525945145,1.0,1.8595787633299237,inf,"[1.522799015045166, 1.52654230594635, 1.5170167684555054, 1.5199083089828491, 1.5088465213775635]","[1.6683100461959839, 1.6523222923278809, 1.6574420928955078, 1.6541543006896973, 1.6553754806518555]","[1.4975169897079468, 1.4959996938705444, 1.4816433191299438, 1.482859492301941, 1.5020625591278076]","[1.6983760595321655, 1.6593843698501587, 1.660997748374939, 1.666756272315979, 1.6981369256973267]","[1.547508716583252, 1.5352318286895752, 1.54193115234375, 1.5851569175720215, 1.538484811782837]","[1.6996684074401855, 1.6593458652496338, 1.639078974723816, 1.6590816974639893, 1.656057596206665]","[1.7166155576705933, 1.718996524810791, 1.5281822681427002, 1.704710841178894, 1.7154226303100586]","[1.7091515064239502, 1.7091518640518188, 1.6635606288909912, 1.709151268005371, 1.7091506719589233]","[inf, -0.0, -0.0, -0.0, inf]","[inf, 1.9464951753616333, 1.9429775476455688, 1.9446849822998047, inf]","[1.5564497709274292, 1.5448925495147705, 1.558211326599121, 1.705169439315796, 1.5449827909469604]","[1.6455987691879272, 1.6405142545700073, 1.6491801738739014, 1.7095930576324463, 1.6587719917297363]","[1.9214001893997192, 1.9214028120040894, 1.9211070537567139, 1.9201202392578125, 1.9206146001815796]","[1.9206913709640503, 1.9207444190979004, 1.9207773208618164, 1.9206722974777222, 1.920721411705017]","[1.519665241241455, 1.5267990827560425, 1.517225980758667, 1.589193344116211, 1.5280369520187378]","[1.6603240966796875, 1.6503413915634155, 1.678330421447754, 1.6579028367996216, 1.6380443572998047]","[1.716612696647644, 1.7189936637878418, 1.7189936637878418, 1.7047078609466553, 1.7154221534729004]","[1.7091484069824219, 1.7091484069824219, 1.7091484069824219, 1.7091484069824219, 1.7091484069824219]",batch_normalisation,weight_normalisation
White Wine Quality,1740,11,1.0,2383,7,0.0046160302140159,0.6363636363636364,340.42857142857144,0.0027881040892193,0.9090909090909092,0.0078594048016915,0.1658634138153667,0.0,0.0,1.0520513182345128,1.0,2.3529448339787638,inf,"[1.5210646390914917, 1.5272409915924072, 1.5182161331176758, 1.5248866081237793, 1.5435584783554077]","[1.632150650024414, 1.6230673789978027, 1.6418348550796509, 1.6436036825180054, 1.6462337970733643]","[1.5084093809127808, 1.5094298124313354, 1.5187389850616455, 1.5082517862319946, 1.5172317028045654]","[1.641355037689209, 1.6313607692718506, 1.6069555282592773, 1.668095588684082, 1.628934383392334]","[1.5728974342346191, 1.5617411136627197, 1.548011064529419, 1.5559802055358887, 1.5564286708831787]","[1.640280842781067, 1.6125437021255493, 1.63881516456604, 1.6347532272338867, 1.6305097341537476]","[1.5336164236068726, 1.7077183723449707, 1.7182109355926514, 1.711653470993042, 1.717555046081543]","[1.6325619220733643, 1.7209782600402832, 1.7209793329238892, 1.7209792137145996, 1.7209793329238892]","[-0.0, -0.0, inf, inf, -0.0]","[1.9450353384017944, 1.9444732666015625, inf, inf, 1.9466224908828735]","[1.7056981325149536, 1.5482548475265503, 1.5714651346206665, 1.5781521797180176, 1.6175501346588135]","[1.7211941480636597, 1.6175600290298462, 1.62692129611969, 1.630090355873108, 1.6314586400985718]","[1.919924020767212, 1.9198567867279053, 1.9209058284759521, 1.9207632541656494, 1.9215266704559326]","[1.9221197366714478, 1.9221487045288086, 1.9220620393753052, 1.9220654964447021, 1.9220051765441895]","[1.544936180114746, 1.5324881076812744, 1.5222017765045166, 1.5302810668945312, 1.5472279787063599]","[1.630820631980896, 1.619847297668457, 1.6189854145050049, 1.6499851942062378, 1.6344980001449585]","[1.7054485082626343, 1.7077172994613647, 1.7182090282440186, 1.7116515636444092, 1.7175532579421997]","[1.7209776639938354, 1.7209776639938354, 1.7209776639938354, 1.7209776639938354, 1.7209776639938354]",batch_normalisation,weight_normalisation
White Wine Quality,31134,11,1.0,3177,7,0.0034623858986465,0.6363636363636364,453.8571428571428,0.00278940027894,0.9090909090909092,0.0082334215743307,0.1388036688203646,0.0,0.0,1.0581389382794857,1.0,2.011191078113842,inf,"[1.5191508531570435, 1.5258173942565918, 1.5204110145568848, 1.5415748357772827, 1.5350133180618286]","[1.6503322124481201, 1.6467365026474, 1.6534104347229004, 1.6396799087524414, 1.6437979936599731]","[1.5046881437301636, 1.5131996870040894, 1.4940098524093628, 1.5187585353851318, 1.5165010690689087]","[1.6568031311035156, 1.6631768941879272, 1.662277102470398, 1.6607266664505005, 1.6524485349655151]","[1.581000804901123, 1.5740612745285034, 1.5611034631729126, 1.5558686256408691, 1.5641932487487793]","[1.6530979871749878, 1.6476632356643677, 1.6650243997573853, 1.6447943449020386, 1.6401082277297974]","[1.65361487865448, 1.645012617111206, 1.7123984098434448, 1.7050200700759888, 1.707971453666687]","[1.6858654022216797, 1.6858537197113037, 1.734605312347412, 1.7346054315567017, 1.7346056699752808]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9448176622390747, 1.944069266319275, 1.9461703300476074, 1.9443750381469727, 1.9475215673446655]","[1.7059354782104492, 1.5617762804031372, 1.5454493761062622, 1.639266014099121, 1.601330280303955]","[1.7347255945205688, 1.6525486707687378, 1.6581194400787354, 1.6378756761550903, 1.6364258527755737]","[1.920158863067627, 1.9208953380584717, 1.9204051494598389, 1.9196836948394775, 1.9201645851135254]","[1.9238735437393188, 1.9235215187072754, 1.923423409461975, 1.92380952835083, 1.9237250089645386]","[1.5419996976852417, 1.5326499938964844, 1.52699613571167, 1.5351158380508423, 1.5315974950790405]","[1.6493628025054932, 1.6410266160964966, 1.679228663444519, 1.626747727394104, 1.6448490619659424]","[1.7057764530181885, 1.7133808135986328, 1.7123969793319702, 1.7050187587738037, 1.7079700231552124]","[1.7346043586730957, 1.7346043586730957, 1.7346043586730957, 1.7346043586730957, 1.7346043586730957]",SMOTE,normal
