dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,prune_training_loss,prune_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,best_training_technique,best_testing_technique,subset_type
Churn,86861,20.0,0.85,3625.0,2.0,181.25,0.1,1812.5,0.1648457583547558,0.75,0.011105883177478,0.0,0.0547316461590194,1.0111677824344611,0.8355504936625597,"[0.4593888819217682, 0.4524919092655182, 0.4576658010482788, 0.4507684111595154, 0.45292335748672485]","[0.4553378224372864, 0.45533716678619385, 0.45533856749534607, 0.4553375244140625, 0.45533716678619385]","[0.45938557386398315, 0.4524894952774048, 0.4576611816883087, 0.45076462626457214, 0.4529203772544861]","[0.45533478260040283, 0.4553345739841461, 0.4553338885307312, 0.4553338885307312, 0.45533451437950134]","[0.4593886733055115, 0.4524916112422943, 0.4576643407344818, 0.45076850056648254, 0.45292314887046814]","[0.4553371071815491, 0.45533743500709534, 0.45533645153045654, 0.4553361237049103, 0.4553366005420685]","[0.45938247442245483, 0.45248591899871826, 0.4576583206653595, 0.4507617950439453, 0.4529169499874115]","[0.4553306996822357, 0.4553306996822357, 0.4553306996822357, 0.4553306996822357, 0.4553306996822357]","[0.4596962630748749, 0.45277300477027893, 0.45794278383255005, 0.4510498046875, 0.45323359966278076]","[0.45565488934516907, 0.45561155676841736, 0.45562049746513367, 0.4556088149547577, 0.455641508102417]","[0.4593903124332428, 0.45249080657958984, 0.4576658010482788, 0.45076945424079895, 0.4529235363006592]","[0.4553390443325043, 0.45533594489097595, 0.4553386867046356, 0.45533838868141174, 0.4553375542163849]",layer_normalisation,layer_normalisation,
Churn,34787,20.0,0.85,4003.0,2.0,200.15,0.1,2001.5,0.1646784986907186,0.75,0.0104374770556519,0.0,0.0574113018339912,1.0104921375262397,0.9520324092111186,"[0.4557912051677704, 0.4499343931674957, 0.45612457394599915, 0.45300254225730896, 0.4588566720485687]","[0.4543425440788269, 0.45434245467185974, 0.45434120297431946, 0.454341858625412, 0.45434120297431946]","[0.45578691363334656, 0.4499293863773346, 0.4561220407485962, 0.4529992640018463, 0.45885419845581055]","[0.4543381631374359, 0.4543377757072449, 0.4543389081954956, 0.45433861017227173, 0.45433884859085083]","[0.4557894468307495, 0.4499343931674957, 0.45612576603889465, 0.4530021548271179, 0.45885834097862244]","[0.45434147119522095, 0.4543397128582001, 0.45434296131134033, 0.4543406665325165, 0.454344779253006]","[0.45578423142433167, 0.4499271512031555, 0.4561189115047455, 0.4529963433742523, 0.458851158618927]","[0.45433542132377625, 0.45433542132377625, 0.45433542132377625, 0.45433542132377625, 0.45433542132377625]","[0.45603814721107483, 0.4502038061618805, 0.45636001229286194, 0.4532647728919983, 0.45912960171699524]","[0.454592227935791, 0.4546028673648834, 0.4545799195766449, 0.4546010494232178, 0.45462411642074585]","[0.45578932762145996, 0.44993287324905396, 0.45612576603889465, 0.4530008137226105, 0.4588567614555359]","[0.4543405771255493, 0.4543410837650299, 0.45434248447418213, 0.4543398916721344, 0.45434120297431946]",layer_normalisation,layer_normalisation,
Churn,82839,20.0,0.85,4993.0,2.0,249.65,0.1,2496.5,0.1646839281548868,0.75,0.0105041745645703,0.0,0.0607672913495958,1.0105595370822609,0.9396721124107376,"[0.4522341787815094, 0.451293408870697, 0.45755377411842346, 0.4566153883934021, 0.45594561100006104]","[0.45440787076950073, 0.45440635085105896, 0.4544070363044739, 0.4544074833393097, 0.45440831780433655]","[0.4522307217121124, 0.45129191875457764, 0.4575514793395996, 0.45661258697509766, 0.4559425413608551]","[0.45440465211868286, 0.45440471172332764, 0.4544046223163605, 0.4544047713279724, 0.4544052183628082]","[0.45223280787467957, 0.451294869184494, 0.4575546979904175, 0.4566155672073364, 0.45594552159309387]","[0.45440661907196045, 0.45440739393234253, 0.45440730452537537, 0.45440754294395447, 0.45440831780433655]","[0.4522289037704468, 0.45128995180130005, 0.45754972100257874, 0.456610769033432, 0.4559400677680969]","[0.454402893781662, 0.454402893781662, 0.454402893781662, 0.454402893781662, 0.454402893781662]","[0.4524231255054474, 0.4514819085597992, 0.4577360153198242, 0.456819087266922, 0.4561763405799866]","[0.45459383726119995, 0.4545902907848358, 0.45459386706352234, 0.45461490750312805, 0.45464202761650085]","[0.45223289728164673, 0.45129454135894775, 0.4575551450252533, 0.45661553740501404, 0.4559445083141327]","[0.4544067978858948, 0.454407274723053, 0.4544082581996918, 0.454407662153244, 0.4544072151184082]",layer_normalisation,layer_normalisation,
Magic,43790,6.0,1.0,18905.0,2.0,3150.833333333333,0.3333333333333333,9452.5,0.5330035679532923,0.8333333333333334,0.0468450415891771,0.0091383906650548,0.0941364555476569,1.0479596063419403,1.2983658908090128,"[0.4278837740421295, 0.4202161133289337, 0.41901540756225586, 0.4381438195705414, 0.43841826915740967]","[0.5098894238471985, 0.49689850211143494, 0.4956795871257782, 0.5048037171363831, 0.49981218576431274]","[0.41645076870918274, 0.41815680265426636, 0.4205600321292877, 0.42233338952064514, 0.44725364446640015]","[0.5139206051826477, 0.49972957372665405, 0.510731041431427, 0.5071685910224915, 0.5109301805496216]","[0.46811872720718384, 0.4675169587135315, 0.46518397331237793, 0.47107765078544617, 0.46540582180023193]","[0.4922919273376465, 0.4918355643749237, 0.4885696470737457, 0.4934248626232147, 0.49402719736099243]","[0.6604804396629333, 0.6595714092254639, 0.6623812913894653, 0.6624641418457031, 0.6597079038619995]","[0.6610532999038696, 0.6610534191131592, 0.6610531210899353, 0.6610534191131592, 0.6610532999038696]","[0.5394044518470764, 0.5043410062789917, 0.4889722466468811, 0.44689130783081055, 0.4550398588180542]","[0.5508147478103638, 0.5285501480102539, 0.5013602375984192, 0.4924985468387604, 0.48903554677963257]","[0.4288259446620941, 0.4183178246021271, 0.41926178336143494, 0.4299059808254242, 0.4405877888202667]","[0.5064995288848877, 0.49737465381622314, 0.4934207499027252, 0.5057129859924316, 0.5195528268814087]",batch_normalisation,dropout,
Magic,36287,9.0,1.0,18905.0,2.0,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,0.0584436139698128,0.0082284358483537,0.1212040178221238,1.0601852043742597,0.2281586578784165,"[0.3846794366836548, 0.37825828790664673, 0.3716515302658081, 0.3678697347640991, 0.37797680497169495]","[0.46634992957115173, 0.4524732828140259, 0.4494469463825226, 0.45048820972442627, 0.44845399260520935]","[0.36721333861351013, 0.3711165189743042, 0.36252567172050476, 0.37463846802711487, 0.3804071247577667]","[0.459671288728714, 0.4599747061729431, 0.45613935589790344, 0.4632936120033264, 0.467684268951416]","[0.3989799916744232, 0.3987865746021271, 0.39771902561187744, 0.39746996760368347, 0.4090258479118347]","[0.4436686336994171, 0.4432339370250702, 0.44491615891456604, 0.4452926218509674, 0.44784998893737793]","[0.6588273048400879, 0.6612243056297302, 0.6601499319076538, 0.664282500743866, 0.6601213216781616]","[0.6610530614852905, 0.6610532999038696, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592]","[0.5307096838951111, 0.4106098711490631, 0.40726667642593384, 0.4873921871185303, 0.4001971185207367]","[0.5395733714103699, 0.43821823596954346, 0.44126322865486145, 0.5238368511199951, 0.4386195242404938]","[0.3772476613521576, 0.4170462191104889, 0.3680056929588318, 0.3822095990180969, 0.36860212683677673]","[0.44688570499420166, 0.478485107421875, 0.4477633535861969, 0.4503006935119629, 0.44434207677841187]",batch_normalisation,dropout,
Magic,25903,5.0,1.0,18905.0,2.0,3781.0,0.4,9452.5,0.5330035679532923,0.8,0.0617589990785226,0.0091919027444735,0.1212703174102252,1.06370595971829,1.0920101818075618,"[0.44750654697418213, 0.4255714416503906, 0.45707935094833374, 0.43164458870887756, 0.4395952522754669]","[0.5118541717529297, 0.5027990937232971, 0.5152417421340942, 0.5094895362854004, 0.5018219351768494]","[0.45589980483055115, 0.44494566321372986, 0.4583139717578888, 0.44567930698394775, 0.45730480551719666]","[0.4986262023448944, 0.4887920320034027, 0.5025821924209595, 0.4908154010772705, 0.494484007358551]","[0.4750135838985443, 0.4711233377456665, 0.47144389152526855, 0.4690074920654297, 0.47604063153266907]","[0.4915471076965332, 0.4922757148742676, 0.4883224368095398, 0.4958370327949524, 0.4942287504673004]","[0.661720335483551, 0.6593233346939087, 0.6611417531967163, 0.6598192453384399, 0.662600576877594]","[0.6610534191131592, 0.6610532999038696, 0.6610534191131592, 0.6610532999038696, 0.6610534191131592]","[0.4672691226005554, 0.44807446002960205, 0.4747500717639923, 0.4553644061088562, 0.4761870503425598]","[0.49049389362335205, 0.4857582449913025, 0.4972688853740692, 0.48736438155174255, 0.4926360845565796]","[0.44683149456977844, 0.45506221055984497, 0.4472181797027588, 0.4596179127693176, 0.42929843068122864]","[0.49334776401519775, 0.5008462071418762, 0.4998602867126465, 0.5206180810928345, 0.49891194701194763]",baseline,prune,
Magic,11336,5.0,1.0,18905.0,2.0,3781.0,0.4,9452.5,0.5330035679532923,1.0,0.0356014646652083,0.0092166756359919,0.0647565721908227,1.036242784821381,2.6290769524652418,"[0.49499085545539856, 0.4461800456047058, 0.44208765029907227, 0.4507247507572174, 0.43919944763183594]","[0.5687451362609863, 0.5526877045631409, 0.5535429120063782, 0.5673329830169678, 0.5551444888114929]","[0.4455950856208801, 0.45797351002693176, 0.45212623476982117, 0.4576534032821655, 0.47118473052978516]","[0.5495895743370056, 0.5639426708221436, 0.5573065876960754, 0.553387463092804, 0.5612061619758606]","[0.49996787309646606, 0.5010359883308411, 0.5011501312255859, 0.5037839412689209, 0.5023844838142395]","[0.5455852746963501, 0.5471345782279968, 0.5491756200790405, 0.5488303303718567, 0.5460780262947083]","[0.6600672602653503, 0.6615546941757202, 0.6615548133850098, 0.6597365736961365, 0.6616913676261902]","[0.6610534191131592, 0.6610530018806458, 0.6610531210899353, 0.6610532999038696, 0.6610532999038696]","[0.48890548944473267, 0.49089083075523376, 0.5112950801849365, 0.4952622652053833, 0.4837619662284851]","[0.5404813885688782, 0.5510920882225037, 0.5541381239891052, 0.5444067716598511, 0.5481459498405457]","[0.49372929334640503, 0.4472443163394928, 0.4539497494697571, 0.46098601818084717, 0.4844356179237366]","[0.5721865892410278, 0.5569921731948853, 0.5698003172874451, 0.5611094832420349, 0.5676143765449524]",baseline,dropout,
Magic,56365,8.0,1.0,18905.0,2.0,2363.125,0.25,9452.5,0.5330035679532923,0.75,0.0507823930174275,0.0089880193792075,0.1214340386160759,1.0520939253871149,0.5901236532681472,"[0.3912094533443451, 0.3873938024044037, 0.3861156404018402, 0.380829393863678, 0.41927972435951233]","[0.46335697174072266, 0.44919151067733765, 0.45547857880592346, 0.45790165662765503, 0.47674059867858887]","[0.3758447468280792, 0.3715013563632965, 0.38421139121055603, 0.3840090036392212, 0.3954482078552246]","[0.4575275480747223, 0.4547959566116333, 0.46664494276046753, 0.469891756772995, 0.4734934866428375]","[0.41194063425064087, 0.41036587953567505, 0.41691359877586365, 0.4171459376811981, 0.41693320870399475]","[0.45465660095214844, 0.4545009434223175, 0.45285099744796753, 0.4532597064971924, 0.4578826427459717]","[0.6626293659210205, 0.6592405438423157, 0.6603977680206299, 0.6618030071258545, 0.4148089289665222]","[0.6610532999038696, 0.6610531210899353, 0.6610532999038696, 0.6610534191131592, 0.45774510502815247]","[0.41056257486343384, 0.4155350923538208, 0.42464205622673035, 0.4112928807735443, 0.4136691093444824]","[0.4473254382610321, 0.44937101006507874, 0.44954606890678406, 0.44424760341644287, 0.447334349155426]","[0.40975016355514526, 0.3842206299304962, 0.38212287425994873, 0.38330671191215515, 0.3865647614002228]","[0.4636664092540741, 0.4596885144710541, 0.45555201172828674, 0.4592844247817993, 0.45400169491767883]",batch_normalisation,prune,
Magic,617,6.0,1.0,18905.0,2.0,3150.833333333333,0.3333333333333333,9452.5,0.5330035679532923,0.6666666666666666,0.0638006266829294,0.0091383906650548,0.12119496189673,1.0658798695706893,0.687554673673791,"[0.4091094732284546, 0.3985259532928467, 0.39189010858535767, 0.3910325765609741, 0.3998280465602875]","[0.4553825259208679, 0.4345018267631531, 0.4340616464614868, 0.43497002124786377, 0.43767303228378296]","[0.3916258215904236, 0.3908294439315796, 0.4069700539112091, 0.3850449025630951, 0.38176748156547546]","[0.43582943081855774, 0.43843045830726624, 0.45430412888526917, 0.43541741371154785, 0.438250333070755]","[0.4144939184188843, 0.41541409492492676, 0.41611793637275696, 0.414416640996933, 0.4170641005039215]","[0.43019524216651917, 0.427184522151947, 0.43313872814178467, 0.4293483793735504, 0.43114691972732544]","[0.661636471748352, 0.3900071382522583, 0.6593233942985535, 0.660976231098175, 0.6617740392684937]","[0.6610522270202637, 0.4329502582550049, 0.6610534191131592, 0.6610531210899353, 0.6610532999038696]","[0.4440886378288269, 0.4075472354888916, 0.4604102671146393, 0.41795721650123596, 0.4373147785663605]","[0.44891557097435, 0.4308038651943207, 0.4591273367404938, 0.43134188652038574, 0.4409058690071106]","[0.5177227854728699, 0.3937804400920868, 0.4100206196308136, 0.3863774240016937, 0.4132676422595978]","[0.5501117706298828, 0.4343443512916565, 0.44042977690696716, 0.43235406279563904, 0.43947309255599976]",batch_normalisation,dropout,
Magic,10745,9.0,1.0,18905.0,2.0,2100.555555555556,0.2222222222222222,9452.5,0.5330035679532923,0.7777777777777778,0.0576315430313898,0.0091132879874482,0.1212040178221238,1.0593246082602823,0.2454643190038244,"[0.3749309182167053, 0.48273947834968567, 0.37585991621017456, 0.380649209022522, 0.3728880286216736]","[0.4751875400543213, 0.534210205078125, 0.47808101773262024, 0.4801160395145416, 0.4743126630783081]","[0.39333659410476685, 0.36799734830856323, 0.3703913390636444, 0.37306153774261475, 0.37039077281951904]","[0.4959811270236969, 0.4792337119579315, 0.4790622889995575, 0.48747676610946655, 0.4785492420196533]","[0.41757410764694214, 0.4161711633205414, 0.42318210005760193, 0.41941240429878235, 0.41403400897979736]","[0.4701283574104309, 0.4662908613681793, 0.47470033168792725, 0.47527918219566345, 0.4677111506462097]","[0.6599019169807434, 0.6591580510139465, 0.6632080674171448, 0.6627121567726135, 0.6596254110336304]","[0.6610534191131592, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592, 0.6610534191131592]","[0.4349910616874695, 0.4087964594364166, 0.40320831537246704, 0.4021199345588684, 0.4056382179260254]","[0.476955384016037, 0.45279183983802795, 0.4531640112400055, 0.45702826976776123, 0.46057069301605225]","[0.3859478533267975, 0.373777836561203, 0.37370404601097107, 0.3791685402393341, 0.37496307492256165]","[0.48112377524375916, 0.4658881723880768, 0.4741435647010803, 0.47619593143463135, 0.47571906447410583]",batch_normalisation,prune,
Magic,50540,10.0,1.0,618.0,2.0,61.8,0.2,309.0,0.533498759305211,0.8,0.04623591711428,0.0,0.1099395659050845,1.0473214628711482,0.3974735640436501,"[0.3627506196498871, 0.3767191171646118, 0.36658918857574463, 0.3666166365146637, 0.35891643166542053]","[0.4472809433937073, 0.4702455997467041, 0.42099520564079285, 0.44453418254852295, 0.4343951940536499]","[0.3487684726715088, 0.3665652573108673, 0.3589059114456177, 0.3588961362838745, 0.3462715148925781]","[0.43675360083580017, 0.4628826081752777, 0.4354477822780609, 0.45084986090660095, 0.4610164165496826]","[0.40265363454818726, 0.41298189759254456, 0.4083230495452881, 0.4120912253856659, 0.43044513463974]","[0.4595814645290375, 0.47452667355537415, 0.4331522583961487, 0.4818960428237915, 0.4700517952442169]","[0.6575655937194824, 0.3816346526145935, 0.5284553170204163, 0.6449073553085327, 0.6617463827133179]","[0.6600359082221985, 0.4341650605201721, 0.4831523895263672, 0.6600359082221985, 0.6600357890129089]","[0.4708196222782135, 0.44617530703544617, 0.4382036030292511, 0.4401327669620514, 0.43365347385406494]","[0.4543985426425934, 0.4360496997833252, 0.43478307127952576, 0.4214552342891693, 0.4501299560070038]","[0.3564777672290802, 0.37669697403907776, 0.36401575803756714, 0.3590441346168518, 0.35387536883354187]","[0.4605003595352173, 0.4580208957195282, 0.43054044246673584, 0.4625222980976105, 0.45775195956230164]",batch_normalisation,prune,
Magic,1769,10.0,1.0,2551.0,2.0,255.1,0.2,1275.5,0.5330528846153846,0.8,0.0506590436595191,0.0017669160350841,0.1405673778596958,1.051964158280468,0.2752224098057074,"[0.37949949502944946, 0.3831794857978821, 0.3745620846748352, 0.3690336048603058, 0.3696591854095459]","[0.4794398248195648, 0.46645262837409973, 0.4675902724266052, 0.4898650646209717, 0.4733944833278656]","[0.3567947745323181, 0.3731086850166321, 0.38312578201293945, 0.3626013398170471, 0.3744818866252899]","[0.47519931197166443, 0.4727533757686615, 0.4770475924015045, 0.5005154013633728, 0.4893997311592102]","[0.39922890067100525, 0.4078759253025055, 0.39893612265586853, 0.39649009704589844, 0.39577919244766235]","[0.4842469394207001, 0.47408244013786316, 0.48600271344184875, 0.48154526948928833, 0.4796442985534668]","[0.6662028431892395, 0.4243348240852356, 0.6704919934272766, 0.6655891537666321, 0.6484240889549255]","[0.6615982055664062, 0.4761554002761841, 0.6615981459617615, 0.6615972518920898, 0.6615878939628601]","[0.42819079756736755, 0.42736557126045227, 0.40620723366737366, 0.4033305048942566, 0.4267732799053192]","[0.47613900899887085, 0.463979035615921, 0.4589153230190277, 0.4760284125804901, 0.4703492224216461]","[0.38655704259872437, 0.3788464367389679, 0.37089288234710693, 0.3751780390739441, 0.3745686113834381]","[0.4828703701496124, 0.4718799293041229, 0.4691970646381378, 0.48107749223709106, 0.46703916788101196]",batch_normalisation,prune,
Magic,59254,10.0,1.0,5442.0,2.0,544.2,0.2,2721.0,0.5329577464788733,0.8,0.0519049696025572,0.0027768981401883,0.1369687386458409,1.053275644554147,0.2445629189848954,"[0.37455132603645325, 0.37243345379829407, 0.36554282903671265, 0.3629446029663086, 0.36998388171195984]","[0.44726529717445374, 0.448812335729599, 0.45401620864868164, 0.45119211077690125, 0.4466969072818756]","[0.36682358384132385, 0.36127856373786926, 0.35557401180267334, 0.3553263247013092, 0.3570525646209717]","[0.4597008526325226, 0.4486376941204071, 0.4515516459941864, 0.4568701684474945, 0.4525478780269623]","[0.39553865790367126, 0.3930554687976837, 0.3964141011238098, 0.3912515938282013, 0.3938197195529938]","[0.45426639914512634, 0.44663864374160767, 0.4530447721481323, 0.4515479505062103, 0.45058074593544006]","[0.658465564250946, 0.6601886749267578, 0.6547319293022156, 0.6629602313041687, 0.6678408980369568]","[0.661287248134613, 0.661287248134613, 0.6612871885299683, 0.6612874865531921, 0.6612871885299683]","[0.39751890301704407, 0.39627256989479065, 0.393217533826828, 0.4107119143009186, 0.40705543756484985]","[0.4483214318752289, 0.4471142888069153, 0.4389878809452057, 0.43973010778427124, 0.45916420221328735]","[0.3829176723957062, 0.3677133023738861, 0.36759644746780396, 0.36760464310646057, 0.3640918433666229]","[0.44430825114250183, 0.4479060769081116, 0.45850077271461487, 0.45254090428352356, 0.4410739541053772]",batch_normalisation,prune,
